"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NM_032625",-0.00692435618773146,5.59815588370814,-0.96228620142046,0.357319323248983,0.394410327828524,-7.50467411415348
"NM_006386",-0.00211605356695888,5.83645478490078,-0.962017868164952,0.357448001685471,0.394534218195884,-8.65690286362496
"XM_498969",-0.0168847967720724,5.51647473821727,-0.961979764486321,0.357466276905414,0.394536244917449,-7.03321661513357
"NM_153833",-0.0143121655934069,5.52076718062699,-0.961712005274598,0.357594718127648,0.394659856298333,-7.05409161083479
"NM_000419",0.0104970594691522,5.55434846273385,0.960789075958116,0.358037692589965,0.395117732686418,-7.23189326363847
"XM_927521",0.0194507610368095,5.28489693400736,0.960779025236917,0.358042518769343,0.395117732686418,-6.46962565629688
"NM_052813",-0.0280630383611378,5.3109048195271,-0.960526746490601,0.358163673950006,0.395233260140702,-6.50546428135347
"NM_152614",0.0246524434271,5.34780294353027,0.960147856686491,0.358345688778224,0.395415932444936,-6.55829815330162
"NM_024546",0.00362092181729423,5.69138391790539,0.959201832858872,0.358800440131347,0.395899524764486,-8.11149845367568
"NM_182924",0.0156629009171398,5.59860988445908,0.95835650731271,0.359207137749793,0.396330052684582,-7.50938370343404
"NM_019056",0.0108376532244323,5.48783963755671,0.956679537259667,0.360014933311471,0.397203070816683,-6.91490491339993
"NM_199135",-0.011828781157174,5.53757477835045,-0.956132053650106,0.360278938763601,0.39747607475988,-7.1442988908678
"NM_178354",0.0148026452217538,5.60757484801676,0.956086012953004,0.360301146680497,0.397482303853455,-7.57217084161933
"NM_001125",0.0142888736616102,5.47485717935655,0.95590377279006,0.360389060626456,0.397561015583514,-6.86626256344003
"XM_928035",-0.0248355032936951,5.22080054058778,-0.955357039866091,0.360652901053254,0.397828226543757,-6.39217411873416
"NM_004718",0.00206368068198692,5.82660260337998,0.955333135897697,0.360664439714128,0.397828226543757,-8.63381750936834
"XM_496547",0.0197204490243825,5.37665532346725,0.955256441092637,0.360701462779881,0.397850779296711,-6.60785811801461
"NM_022372",0.00276211158127193,5.74508615583468,0.95484912119607,0.360898135085913,0.398049413697699,-8.37732616896898
"NM_006132",-0.0251330426426222,5.28208137942452,-0.954542875469039,0.361046055022556,0.398194261318016,-6.47171975422885
"NM_194247",0.00249510287215227,5.84117939003432,0.954486410352352,0.36107333303162,0.398206046905564,-8.67816308900358
"NM_000220",0.0173870785164976,5.43223532918838,0.954364283105139,0.361132337147665,0.398252818616182,-6.73108106673292
"XM_927200",0.0152360142388241,5.50587413425574,0.953329598172522,0.361632509185133,0.398786078866164,-6.99338254346244
"NM_024787",0.00735031865052882,5.59444388653457,0.952959649391446,0.361811465078121,0.398965088990347,-7.48867721217404
"NM_198477",-0.0108076231654106,5.50343165312821,-0.952667476407714,0.361952843317376,0.399102648149271,-6.98351859623364
"NM_006250",-0.0081998342144125,5.58318807670883,-0.952572937612482,0.36199859775486,0.399134761157561,-7.41527069190809
"XM_372749",-0.0242470648930135,5.27085845855636,-0.951810926593111,0.362367543905314,0.399523201659663,-6.4593152243152
"NM_007114",0.00399988542731489,5.74836486288981,0.951292126992816,0.36261888775462,0.399781951679493,-8.3933931461397
"NM_003849",0.00293420337568939,5.71822167962841,0.950723119025188,0.362894699996051,0.400067652728765,-8.2613591755328
"XM_378399",0.00940077186141597,5.5702142200407,0.950527968550503,0.362989328917394,0.400153593956063,-7.33553843569777
"NM_031273",0.0177871603866757,5.55467460724257,0.950413974949483,0.363044612871187,0.40018284836789,-7.24259780300981
"NM_021155",-0.0341299179227352,5.31337028259855,-0.950404486294085,0.363049214896419,0.40018284836789,-6.51842655487713
"NM_174901",0.0211943742054803,5.16575624708167,0.950331874325214,0.363084433296254,0.400203288284655,-6.33401474040364
"NM_001454",-0.0140962073314492,5.58406581843396,-0.949977380986308,0.363256405541022,0.400374453868406,-7.42254027809695
"NM_001012959",-0.010362501881886,5.5318411078996,-0.94952532804837,0.363475790758872,0.400597859028881,-7.12097469047802
"NM_030590",-0.0197664345630031,5.3202875421912,-0.948743773859754,0.363855309886727,0.4009977240796,-6.52994445932528
"XM_926719",0.0177210957548848,5.38442519174323,0.947283182849194,0.364565327393289,0.401761771394936,-6.62905006525068
"NM_001039213",-0.0263243054927971,5.38171993759319,-0.946483725925528,0.364954376665334,0.402172048301943,-6.62537758000103
"NM_014960",0.0101828546406386,5.56430118174968,0.9458891767921,0.365243901885528,0.402472619157606,-7.3042255712353
"NM_014484",0.00786265584667412,5.55694578923663,0.945388423107405,0.36548787942051,0.402722974431488,-7.26185015084104
"NM_000500",0.0165994167001147,5.38671397255945,0.945184328686662,0.365587351881083,0.402814087096961,-6.63521018488872
"NM_006763",-0.00299624239604945,5.71604250609724,-0.94513629263062,0.365610766726807,0.402821392895532,-8.25598398262615
"XM_378687",0.00871990639248477,5.54534206621665,0.944844441245082,0.365753050743493,0.402959659284054,-7.19698034456502
"NM_080928",0.0219163108763301,5.24189988224327,0.94300705273876,0.366649727957164,0.403929009454759,-6.43005262288373
"NM_001039382",-0.00951470534053644,5.51428609925046,-0.942261489950946,0.36701402319704,0.404311785400209,-7.04228070108778
"NM_006261",0.0141825320265809,5.50506423128221,0.941361553483569,0.367454092504595,0.404777996975732,-7.00128149584177
"NM_152710",0.021168814375482,5.1913625767931,0.941077840472487,0.36759290637563,0.404912325730454,-6.37102955551056
"NM_015469",0.00271036275922754,5.7470783353251,0.940207887692567,0.368018786489279,0.405362837933944,-8.39915238370685
"XM_927087",0.0119331850209683,5.50854859134692,0.939788749959194,0.368224098477666,0.405570370053418,-7.01831450723518
"NM_001039877",0.00376171062774588,5.70520740876614,0.938113169861596,0.369045687143301,0.406456633079676,-8.20715794587059
"NM_207412",0.0207160706778406,5.42542929264022,0.937957670457132,0.369121999524097,0.406522025907596,-6.728397594568
"NM_176786",-0.0199952417451605,5.4500687975276,-0.937670194776834,0.369263109769575,0.406658772746745,-6.7995513305999
"NM_001509",0.0212104225318148,5.16506180743896,0.937363350194684,0.369413769844396,0.406806023504886,-6.34546455761345
"NM_001010903",0.023558711085224,5.17409570713094,0.935416387165118,0.370370745418043,0.407841151182979,-6.35705947117524
"NM_025052",-0.02291195153592,5.18441494556847,-0.935199254543305,0.370477580221788,0.407940077322578,-6.36868304780597
"NM_015950",-0.0225112794557401,5.47239243722538,-0.935143457035534,0.370505037565113,0.407951594327784,-6.87689204114702
"NM_178171",-0.0211726916235984,5.23176992810788,-0.934727403484505,0.370709818631789,0.408158346965911,-6.42512069028728
"NM_003916",-0.00238651920560873,5.75421750225077,-0.933515358739824,0.371306844646072,0.408796929744746,-8.4320327501003
"NM_031215",0.00443369349103762,5.65394630008766,0.933134257424714,0.371494707827431,0.408984999443044,-7.90794619301846
"NM_006203",-0.0035549834313624,5.73322112661201,-0.932929919940663,0.371595463436568,0.409077158042183,-8.34843180852256
"NM_001537",-0.00316113385320804,5.74353218326577,-0.93256376063506,0.371776059442271,0.409257197808206,-8.39238194011341
"NM_000359",-0.00876747251401877,5.56052675469788,-0.932195515166866,0.371957747291264,0.409438422923008,-7.29511328170748
"NM_001004492",-0.0231916330107724,5.33407245774476,-0.931209332077023,0.372444628801458,0.409955562797422,-6.56590087042841
"NM_007355",-0.00259743801386669,5.88458213690827,-0.930548802728347,0.372770987136452,0.410295973000452,-8.8236109269372
"NM_002002",-0.0136809769167483,5.41506004457969,-0.930373084462398,0.372857841265265,0.410372750177307,-6.70916725924401
"NM_001033563",-0.00275479988911354,5.81460365031437,-0.930210749787936,0.372938092911521,0.410442253857775,-8.62154097899213
"NM_003614",0.0126185451975633,5.48375611794991,0.929885731907181,0.373098805354663,0.410600299363165,-6.92430990506565
"NM_006481",0.0232727840961413,5.45230103718655,0.929685087029986,0.373198043290507,0.410690679947368,-6.81408386857153
"NM_020318",-0.0187531990963805,5.48813508343359,-0.929434130129425,0.37332219166394,0.410808464004336,-6.94174983952848
"NM_001037537",-0.00560912102095568,5.63195239493868,-0.928702952284947,0.373684072398707,0.411187828965612,-7.76609454922672
"NM_002344",-0.0116803941932506,5.47284293659227,-0.927265035715434,0.374396463901017,0.411952830259693,-6.8860934789639
"NM_014947",-0.00340843492618248,5.71473332408364,-0.927176367794613,0.374440424418961,0.411982312660113,-8.26641854688577
"XM_926310",-0.00459928524736952,5.64754334106486,-0.926183084434665,0.374933132730681,0.412505509559748,-7.87261967941255
"NM_198697",0.0129323946668807,5.49167398699083,0.925895878480947,0.375075683948215,0.41264342950984,-6.95933355323427
"NM_014744",-0.00337671972692721,5.69570154068041,-0.925474104023565,0.375285096197554,0.41285489130644,-8.16780153302178
"NM_004292",0.0114497160627804,5.46061834188749,0.92538994948743,0.375326889076635,0.412881942422847,-6.84529080185917
"XM_372969",-0.0248256226986827,5.29167738065971,-0.925119488246131,0.375461228025214,0.413010792584341,-6.51240314280086
"NM_005963",0.0191110324285422,5.30233396075769,0.924937325918284,0.375551727810015,0.413091409663154,-6.52727042441432
"NM_144648",0.00892839657669864,5.55255135433628,0.924632302443682,0.375703300627368,0.413225978831566,-7.25619486156029
"XM_927522",0.0144993612180384,5.53228508920857,0.924621833779334,0.375708503503484,0.413225978831566,-7.14631631280031
"NM_133274",0.019854036767847,5.30863568062172,0.924136598643811,0.375949719011205,0.413472333254006,-6.53673345802888
"NM_000119",-0.00911302364919298,5.52060039075699,-0.924066973279597,0.375984339503483,0.413491460756248,-7.08921021153931
"XM_926464",-0.00333946098519178,5.76818577828853,-0.923923021875756,0.376055925003832,0.413551237174303,-8.48723599953711
"XM_376869",0.0169231950668509,5.43648803491346,0.92311626844346,0.376457293355439,0.413973655923507,-6.77245210043175
"NM_199255",0.00553490568091775,5.62230694088691,0.922907936132267,0.376560990085932,0.414068714471839,-7.70605068702241
"NM_174892",0.0173654972196262,5.45560067321523,0.922647051133151,0.37669087322872,0.414192557726177,-6.83119592900881
"NM_182559",0.0203175230083161,5.19991458594444,0.921734370014697,0.377145506154862,0.414673453716176,-6.39886706948912
"NM_001013723",-0.0114473293897595,5.49161437038491,-0.921662993503555,0.37718107720773,0.414693566035344,-6.9631166765819
"NM_002054",-0.0203517060231206,5.15827667617045,-0.921616048973349,0.377204473680732,0.414700291724122,-6.35287248210074
"NM_138700",0.020660924214269,5.41760529494692,0.921132750248301,0.377445402384691,0.41494616175313,-6.72432647756194
"XM_926147",-0.00591865748107345,5.59478823388981,-0.92086731317085,0.377577771367833,0.415072669147489,-7.52160544615023
"NM_015305",0.00324614164426507,5.68040561940642,0.920749976036707,0.37763629586368,0.415117991147726,-8.08448796511561
"NM_138784",0.0208784336796537,5.2234497366149,0.919750916355284,0.378134858543905,0.415647000323061,-6.42876003870352
"NM_174903",-0.0199816901918988,5.4216261109146,-0.919500541045178,0.37825987660857,0.415765378456866,-6.73580414731304
"NM_025082",0.00326097842528927,5.72050298816647,0.919109963968661,0.37845495884262,0.415960753444902,-8.30226251214976
"NM_139250",-0.0248852958333323,5.50489169261079,-0.918844322572257,0.378587679789813,0.416087572237739,-7.02089990319528
"NM_153339",0.00970561548364923,5.52428179395501,0.918755730189563,0.378631950016119,0.416117171919904,-7.11203466135944
"NM_080747",-0.0145511381316519,5.45002832206657,-0.918347456540538,0.378836014384371,0.4163223748901,-6.81744887845301
"NM_153230",0.0168979555481581,5.27015148741254,0.918172486469434,0.378923492113827,0.416399441883327,-6.48990299271463
"NM_016151",0.00271620433465625,5.75288692937869,0.917815677985611,0.379101925607648,0.416576448632552,-8.44189082018299
"NM_020336",-0.0021308225104546,5.7737644349938,-0.916881722671032,0.379569260341468,0.417070883993921,-8.51108191577382
"NM_033389",-0.00394369343453338,5.67218061747047,-0.915470620515283,0.380276120912917,0.417828453138764,-8.04000021917318
"NM_014371",-0.00236661768193169,5.78652558052171,-0.915063700546499,0.380480130656026,0.418023804878532,-8.55125324249726
"NM_002517",-0.0184002354522956,5.46112411780447,-0.915046510236155,0.380488750732147,0.418023804878532,-6.85646279382318
"NM_054113",-0.00808120008131041,5.61572979510505,-0.914959970628253,0.380532148082119,0.418052346148991,-7.66852831917856
"NM_153280",0.00373779603995494,5.8508087005272,0.912486966002889,0.381773768065236,0.419397191081873,-8.74604288812515
"NM_017731",0.0087281519958653,5.56324601455888,0.912190557911362,0.38192277650649,0.419541680527086,-7.32977451795543
"XM_373469",-0.0189626048702882,5.41218946369881,-0.911499766151956,0.382270205740978,0.419904111757218,-6.72005402161263
"NM_031947",0.0135847237675106,5.42640937440619,0.911443445956439,0.382298541408572,0.419916018023146,-6.75552103330533
"XM_497615",-0.0162246834016075,5.42528814530883,-0.911233552628515,0.382404155385054,0.420012801667717,-6.7528068066999
"NM_004826",0.0147631442919334,5.34251092086161,0.911181851479456,0.382430173479634,0.420022156485045,-6.59661420808516
"NM_001005204",0.0203781410113892,5.30000497295786,0.911058731018697,0.382492137648333,0.420070988127945,-6.53683569333992
"NM_207401",-0.010632777256002,5.49908486714832,-0.910386290652072,0.382830688474483,0.420423561974357,-7.00452814673419
"NM_004506",0.00434191959012598,5.69987853441916,0.909840163688895,0.383105799647316,0.420706437498768,-8.20504815865667
"NM_173462",-0.00552160924499745,5.66581561712797,-0.909722290009649,0.383165196662741,0.420752412147958,-8.00582674333111
"NM_006858",0.012688071767899,5.51493361444879,0.90912013634294,0.38346872516764,0.421066450291594,-7.07608079248604
"NM_012267",0.00421334548002239,5.69584694191404,0.908839378179668,0.383610305033117,0.42120264071712,-8.18398340267781
"NM_000427",0.0174120455697322,5.23920850170155,0.908327745425218,0.383868403956485,0.421466750306768,-6.45881826673795
"NM_145273",-0.0174435681927196,5.25250152323632,-0.907773711864985,0.38414802981554,0.421754470062807,-6.47630868901614
"NM_178816",-0.0114980387706796,5.48577590570066,-0.907090341299053,0.384493129999195,0.422114044187397,-6.95336421787043
"NM_052864",-0.0044520175710181,5.65305968987822,-0.906152370366692,0.384967156464225,0.422615120077825,-7.92739734453604
"NM_002644",0.0221766341014531,5.16527665312465,0.905760454800834,0.385165341806317,0.422813346903518,-6.37481595797064
"NM_001001891",0.011269323544906,5.50510120440329,0.905406582675226,0.385344350598459,0.422990505596552,-7.03505920887484
"NM_173080",-0.0221569159545458,5.27336031392486,-0.905218109829402,0.385439714741294,0.423075835984041,-6.50600116710458
"NM_152851",0.0172682769077168,5.32677503341302,0.904435624920298,0.385835815921221,0.423491245866153,-6.58030461243107
"NM_001005489",0.0205263982934687,5.22342166937784,0.903946586505388,0.386083516405828,0.423743741424973,-6.44318298693198
"NM_006181",-0.0126773392747275,5.52047408553796,-0.90383716954841,0.386138951893755,0.423785204200206,-7.10717920390239
"NM_021175",0.00679103364340161,5.59801314342142,0.903621147566959,0.386248414574885,0.423885954995529,-7.558860479188
"NM_182519",-0.01803333345259,5.23202439287745,-0.903448883127706,0.386335719990436,0.423962381333812,-6.45425811006636
"NM_152397",0.0235816280378796,5.19349248695272,0.902922943163882,0.386602357280481,0.424235589352638,-6.40865585449474
"NM_000447",-0.00262208450434986,5.72979876932237,-0.902368802893509,0.386883430596231,0.424506202245487,-8.36147503649565
"NM_025243",-0.0142135765735221,5.46108792657884,-0.90236701030643,0.386884340071481,0.424506202245487,-6.86806538699615
"XM_499117",-0.0200369140079868,5.30029354605584,-0.90214196319143,0.386998530378769,0.424612084167983,-6.54538271889719
"NM_002283",-0.0180850391661203,5.33681030084641,-0.901954047282768,0.387093898133318,0.424697305380555,-6.5968343718898
"NM_018268",0.00238750655403663,5.76271267552877,0.90111095506252,0.387521971574532,0.425147527783359,-8.49094207032289
"NM_024579",0.00437999415353119,5.67000895450865,0.900267406560308,0.38795060765294,0.425586734797626,-8.04057646236404
"NM_003437",0.00611189930775335,5.61872232783596,0.90023042740074,0.387969405613139,0.425586734797626,-7.70255990528527
"NM_007354",-0.0210380697054324,5.22793818597269,-0.900218424866298,0.387975507109886,0.425586734797626,-6.45210980797704
"NM_152933",-0.018305748253721,5.27440911763151,-0.899447724300471,0.388367433597003,0.425997184932727,-6.51267763486743
"NM_173800",0.0184160389621093,5.2182551822479,0.898776029227523,0.388709237907689,0.426352621442554,-6.44158578138904
"NM_001525",-0.0153678920800084,5.40429882301011,-0.898206845386621,0.388999041787305,0.426650991814977,-6.71414874895572
"XM_497963",-0.0029813452733336,5.77308369012004,-0.898027246162246,0.389090517251102,0.426731819861374,-8.52637046733235
"XM_371250",0.020809110043631,5.36390396320697,0.897744381375453,0.389234619499961,0.426870355876396,-6.64070779698173
"NM_001729",0.0180286411140926,5.36698605201411,0.897628732426894,0.389293546261152,0.426915472253491,-6.64560167140666
"NM_023942",0.0114321866107892,5.49436966277537,0.897053666066023,0.389586652966949,0.427217384227669,-6.99697049372328
"NM_053280",-0.00982270145190345,5.57285887838213,-0.896639404117812,0.389797894276905,0.427429499823901,-7.402231979681
"XM_497010",0.00789186544091525,5.56363330358431,0.896208914316294,0.390017495105849,0.427650762177466,-7.34681075765863
"XM_926144",-0.0245958200922498,5.32892602862119,-0.896170299351954,0.390037197528032,0.427652827478312,-6.59075848723846
"NM_020061",0.0174784567406716,5.45200647710063,0.895867093094701,0.390191925845819,0.427802933773397,-6.84427747667448
"NM_022731",0.00193134072187462,5.84001362078303,0.894281428097943,0.391001798571594,0.428671288005036,-8.73105757901546
"NM_006864",0.0113889504253599,5.44234899233935,0.894134216349762,0.391077045770563,0.428734199638842,-6.81607828246892
"NM_001012665",-0.00566024455631364,5.63485369984443,-0.894051243693007,0.391119461636989,0.428761114478954,-7.8176647336215
"NM_014346",0.00317985320978043,5.71986114317682,0.893168582285921,0.391570878951479,0.429236370459281,-8.32302410064142
"XM_208373",0.00253941571786065,5.87743091480271,0.893123018797556,0.391594191207186,0.429242319660765,-8.8389194769901
"NM_001001675",-0.010552151431976,5.47952194613341,-0.893073221575373,0.39161967072888,0.429250643838743,-6.94217069334668
"NM_052903",0.00318691245910951,5.69076490372846,0.893035304490813,0.391639072367138,0.429252305649693,-8.17005227161219
"NM_000233",-0.0195379769163431,5.16863461846308,-0.892991623756821,0.391661424012469,0.429257200488595,-6.38994966619639
"NM_006883",-0.0188708759477159,5.19285276705357,-0.892669332319137,0.391826369545507,0.429418369290477,-6.41717491436831
"NM_017567",0.00440551575662251,5.65781397056765,0.892545103044907,0.391889961743799,0.429468451226081,-7.9705661083228
"NM_145249",0.00572280686299376,5.60248860484731,0.892313855362084,0.392008355119165,0.429578581930503,-7.59947214235989
"NM_031994",-0.0212653572884332,5.1586073799013,-0.89143298171148,0.392459569501619,0.430053404622356,-6.38064389444696
"NM_015853",0.00310215916148326,5.77131910963945,0.890658650667726,0.392856507032577,0.430468710623287,-8.52759752167009
"NM_017789",-0.00313184013112799,5.71403836562831,-0.890031300330412,0.393178303774852,0.430794792730304,-8.29715644206254
"NM_022819",0.023347393543947,5.31976952623654,0.890008510279188,0.393189997281555,0.430794792730304,-6.58339076417253
"NM_207378",-0.0216221586468306,5.18249193202771,-0.889552018363912,0.393424272776289,0.431031797070708,-6.40825701688843
"NM_174981",0.0125245680135109,5.52569735222829,0.889193595786269,0.393608286167339,0.43121371561675,-7.14587599012814
"NM_014438",0.0176198556874851,5.19960376673075,0.888881041639268,0.393768799558976,0.431369873535486,-6.4283497963756
"NM_002551",-0.0116647176503513,5.48450833564222,-0.888408285857707,0.394011671429529,0.431616235990173,-6.96541718274501
"XM_374161",-0.0193925505664643,5.33975990728619,-0.887773331268391,0.394338034244705,0.431954031121539,-6.61384839291009
"XM_375632",0.020674624022158,5.34300183245489,0.887639741856234,0.394406722260806,0.432009553843245,-6.61863051915382
"NM_194287",-0.0232460081201893,5.23741533461311,-0.887075166867091,0.39469710288071,0.432307889245027,-6.47573216076303
"NM_015872",0.00858216667681067,5.5338716829439,0.886559239453183,0.394962591937217,0.432578935175157,-7.18992382350846
"NM_006571",-0.00957641910973628,5.49643018589039,-0.886084568438412,0.395206960322227,0.43282682521372,-7.0154452553462
"XM_926899",0.0152337854864664,5.43106298942282,0.885823379262747,0.395341469446341,0.43295438132385,-6.79132332442684
"NM_005886",0.00414660160891067,5.66157880263853,0.885333082810597,0.395594051560714,0.433211226385158,-8.00122227490129
"XM_291947",-0.0234838810030702,5.2036025836176,-0.885269899729297,0.395626609213,0.433227112338002,-6.43623413134279
"NM_021109",-0.00295164918180291,5.88705211675798,-0.884705246516664,0.395917652139786,0.433526035740253,-8.87243543009667
"NM_014586",0.0149500540780405,5.36808702906877,0.883499239233816,0.396539768712846,0.434187437798636,-6.65999353295455
"NM_181534",-0.024222179302047,5.24624956153688,-0.883317664802453,0.396633492091631,0.434270246815655,-6.49027928827765
"NM_001010979",-0.022563457997542,5.22992389196546,-0.883279857206531,0.396653009187688,0.434271804229028,-6.46976789625201
"NM_018171",0.00278726646889282,5.79162534062492,0.881764655514837,0.397435735778857,0.435108916097645,-8.59694030886948
"XM_378507",0.0196267754495087,5.15485010055062,0.881631185299241,0.397504735281052,0.43516460551682,-6.38543029392904
"NM_012249",0.00258626019389929,5.79989346206088,0.880817070571658,0.397925783788148,0.435605674644935,-8.62261398231208
"NM_001029865",-0.0221264693038012,5.24877825937325,-0.880585093222706,0.398045815542202,0.435717198313014,-6.49595922166607
"NM_000926",-0.0195282034271083,5.2233221430477,-0.879803161190386,0.398450593866684,0.436140392812206,-6.46473335614934
"NM_194279",0.00580731624454778,5.68841950586141,0.879050307522832,0.398840587799439,0.436536322097979,-8.16912345882509
"NM_019888",0.0189252310820018,5.32340735894666,0.879034679387487,0.398848686290187,0.436536322097979,-6.59838420610662
"NM_004419",0.00268049645147883,5.77101972593801,0.877392665174792,0.39970020938897,0.437431914848187,-8.53863713572023
"NM_173044",0.00554339744531607,5.63037050567994,0.877386493681234,0.399703412192531,0.437431914848187,-7.80232862874459
"NM_032827",0.014808826181401,5.46775529211985,0.876849951068952,0.399981927915911,0.437716760292821,-6.91398799499554
"NM_001714",-0.00306769420950648,5.71176290647675,-0.875457458618043,0.400705385417902,0.438488475744558,-8.29877603939327
"NM_001008565",0.00419441172810142,5.78420502337136,0.875239513580255,0.400818698404784,0.438592475343766,-8.58051630913303
"NM_000401",-0.00424369901522592,5.69607883285357,-0.874862780603718,0.40101461971673,0.438786854800835,-8.21614000662612
"NM_002721",0.00298143946959328,5.79384423360221,0.874776607240002,0.401059443741475,0.438815894679525,-8.60985362513347
"NM_004886",0.00900018472185238,5.52570283571823,0.873914031421447,0.401508312092012,0.439286993536118,-7.15986098509573
"NM_001240",-0.00311512312379314,5.71113221205872,-0.873720273987346,0.401609187368201,0.439377330393254,-8.29713683746067
"NM_152603",-0.00747838860690564,5.66672882868135,-0.873547009802735,0.401699408078845,0.439456003003568,-8.04392321803121
"NM_001033660",0.0188963084325895,5.34587411791461,0.87288225739307,0.402045681866117,0.439814775732112,-6.63595094036212
"XM_060537",0.0186767446880181,5.43075187298966,0.872764583979509,0.402107000077482,0.439861805007273,-6.80215969955624
"NM_001012478",0.0042160695236042,5.73180743188546,0.872345624524674,0.402325367046618,0.440080616613592,-8.39752471675632
"NM_001013699",0.00185591623296322,5.84751934374542,0.872153791968354,0.402425379804615,0.440169953300099,-8.77309683583425
"NM_000573",-0.0182057026277107,5.25646143042212,-0.872054760637894,0.402477016917174,0.440206371326262,-6.51346442449889
"NM_001010850",0.0024488865185468,5.86402261062549,0.871786219620098,0.402617063022038,0.440339478332524,-8.8208898209456
"XM_372816",0.0101914561339633,5.48321162097425,0.871138272932749,0.402955109813301,0.440689115311881,-6.97583335353757
"NM_004552",-0.0024037238734147,5.81196753365099,-0.870778437175889,0.403142927529435,0.440874430907976,-8.66799313720355
"NM_153818",-0.00412492556260169,5.68552392254154,-0.870187599440311,0.403451448034878,0.441191723371626,-8.16055816547809
"NM_007163",-0.0229932787814278,5.3164708282941,-0.869512265820276,0.403804288623148,0.441539102060847,-6.59701029366256
"NM_016585",-0.0230285969552675,5.26865661183152,-0.869509170539906,0.40380590629723,0.441539102060847,-6.53169182369169
"NM_032112",-0.00216786182248363,5.76506396670228,-0.869200288333881,0.40396735854228,0.441695517312744,-8.52737039989072
"NM_002365",0.0273534516634877,5.19816402081368,0.86836277895838,0.404405346201435,0.442143710775359,-6.44484030065449
"NM_152860",0.00737975331721152,5.6148745034227,0.868346019505658,0.404414114122528,0.442143710775359,-7.70487070594481
"NM_032028",-0.0195117061744163,5.31571867954813,-0.867913001442953,0.404640698231507,0.442371282173561,-6.59741571089326
"NM_001565",0.014275408886256,5.44384832660035,0.866894607567044,0.405173933234982,0.442934062022391,-6.84493240160355
"NM_145033",0.011378424178579,5.50633559538297,0.866512001087747,0.405374391853321,0.443133017739909,-7.075480651429
"NM_001039617",0.0261100669604266,5.31252426246867,0.865991280335905,0.405647321673552,0.443411173263129,-6.59451731477408
"XM_926969",0.00781183834713062,5.61965364158338,0.865880428254343,0.405705439765626,0.44345248696322,-7.73942907516559
"NM_021957",-0.0146555966506821,5.40628420854448,-0.865848708139903,0.405722071197432,0.44345248696322,-6.74737809042886
"NM_001001676",0.0222811846675288,5.1775546261483,0.865178683269374,0.406073486477486,0.443816370301911,-6.42431537788068
"NM_207451",-0.0149182125899561,5.37937500550628,-0.865088428150515,0.406120839486218,0.443847912006796,-6.69498337590773
"NM_002991",0.0120016282046915,5.45870591644955,0.864496699654764,0.406431387783299,0.444167082865041,-6.894077080907
"NM_001001695",0.0198623488129401,5.28030108153265,0.864162668683692,0.406606764149635,0.444338509224626,-6.55196928144729
"NM_020161",-0.0153692190940689,5.31927371987403,-0.863391852471084,0.407011663513804,0.444760730516382,-6.60641471445065
"NM_021936",0.00962058214460804,5.518478143316,0.863158483088817,0.407134303655949,0.444874489516608,-7.13429090743489
"NM_013346",-0.00495366409264708,5.63735537507649,-0.863045533618409,0.407193669867888,0.444919102063706,-7.86224285342211
"NM_177529",0.00327758217053287,5.72613205620464,0.862514272516574,0.40747297993351,0.445204020686709,-8.38045114132196
"XM_927467",-0.02639077489488,5.3244430465782,-0.862265340566336,0.407603900730386,0.44532679098326,-6.61452570913553
"NM_032834",-0.0113683970086687,5.48204330131097,-0.861690774489969,0.407906192023928,0.445636772058187,-6.97967658770312
"NM_022901",0.0142758622201233,5.46219526005623,0.861212644690576,0.40815786287386,0.44589142468809,-6.90860080865197
"XM_295261",0.0285286515114711,5.20147499771551,0.860208308877708,0.408686855425173,0.446449000009292,-6.45580826664878
"NM_020369",0.00519106572505112,5.63221964786893,0.859540828136455,0.409038682137859,0.446812997647291,-7.83076307451682
"XM_291729",-0.00985581489000964,5.50520705636261,-0.858798736046749,0.409430078706548,0.447220184278042,-7.07732859247248
"NM_006911",-0.018479850895095,5.13818780993539,-0.857984002932586,0.409860081833319,0.447667139681188,-6.38905863371942
"NM_017977",0.0183650028073306,5.3673077869127,0.857952770430132,0.409876571973101,0.447667139681188,-6.68138313735217
"XM_926469",0.00445411419184971,5.67960711746767,0.857679435413264,0.410020906716429,0.447804403239786,-8.13679667035972
"NM_144638",-0.00267224801577104,5.71026442429122,-0.856820759309259,0.41047455648741,0.448268926240417,-8.3076918607583
"NM_014226",-0.00548435253909041,5.64577247054321,-0.856803664565105,0.410483591332735,0.448268926240417,-7.92372641753563
"XM_926619",0.0119842056847386,5.51123298087879,0.856242342541613,0.410780334221688,0.448572573542657,-7.10648494595631
"NM_001002862",0.0122288934108266,5.49036332744008,0.855803344564164,0.41101251225521,0.448805691529416,-7.01740513262995
"NM_153359",0.0203632024396283,5.36738440456847,0.855615248620015,0.411112020103018,0.448893925499201,-6.68359809582682
"XM_927749",-0.00484222687814917,5.6363453651893,-0.852941419968023,0.412528320581071,0.450419894178869,-7.86437088732453
"XM_371254",-0.00265521179444228,5.7434949178648,-0.852724880756304,0.412643164218864,0.450524790339948,-8.4647531176201
"NM_007322",0.00275173913589732,5.72924260501716,0.851583649295608,0.413248786053831,0.451165485388343,-8.4043270629283
